r,c,lc0,lc1,dem,slp,asp,twi,DD5,PAS,AHM
88570.0,72719.0,11.0,7.0,514.0,0.145,358.36300000000006,46.626000000000005,1186.0,133.0,20.7
60318.0,53003.0,14.0,14.0,1781.0,0.708,81.202,12.854,451.0,255.0,11.7
37779.0,62600.0,10.0,10.0,132.0,0.0819999999999999,319.085,82.24700000000001,475.0,91.0,-1.1
51496.0,80589.0,8.0,8.0,547.0,0.231,59.743,34.123000000000005,261.0,159.0,-7.5
32272.0,8328.0,6.0,6.0,214.0,0.144,251.564,46.933,807.0,581.0,8.2
47186.0,63519.0,10.0,10.0,222.0,0.035,215.538,326.874,744.0,128.0,8.0
10599.0,38545.0,5.0,5.0,46.0,0.068,115.02,222.445,516.0,133.0,-9.4
6373.0,39647.0,10.0,10.0,22.0,0.144,146.768,47.089,188.0,121.0,-9.1
55820.0,64216.0,10.0,10.0,596.0,0.065,219.805,104.514,699.0,155.0,6.7
20442.0,17486.0,6.0,6.0,214.0,0.055,102.994,294.907,549.0,273.0,11.0
34357.0,95540.0,14.0,14.0,101.0,0.087,334.651,138.707,114.0,59.0,-74.6
27618.0,52287.0,5.0,8.0,761.0,0.212,223.408,53.801,463.0,107.0,8.2
28218.0,39659.0,11.0,6.0,321.0,0.128,60.945,52.857,1090.0,118.0,19.0
59954.0,41124.0,8.0,8.0,1177.0,0.095,156.799,71.458,416.0,234.0,15.4
31895.0,94775.0,14.0,14.0,204.0,0.055,167.005,122.366,99.0,60.0,-83.2
11121.0,20184.0,8.0,8.0,371.0,0.171,119.054,43.681,405.0,258.0,8.4
24917.0,8720.0,6.0,7.0,8.0,0.008,0.0,900.077,735.0,170.0,19.9
33280.0,53191.0,9.0,9.0,550.0,0.139,351.384,48.913,651.0,177.0,7.2
27735.0,45556.0,10.0,10.0,553.0,0.111,135.001,80.38600000000001,677.0,93.0,18.3
26781.0,43631.0,8.0,6.0,501.0,0.141,317.386,48.058,699.0,108.0,8.4
71780.0,64601.0,11.0,11.0,575.0,0.005,135.006,1153.841,972.0,160.0,15.4
86333.0,82877.0,10.0,10.0,516.0,0.016,179.997,982.206,1061.0,150.0,17.2
22103.0,40621.0,10.0,10.0,1217.0,0.659,196.144,17.09,236.0,312.0,-2.1
35250.0,62727.0,6.0,6.0,50.0,0.018,296.565,402.255,440.0,82.0,-2.2
64093.0,42617.0,5.0,5.0,1535.0,0.325,157.38,31.395,338.0,434.0,8.9
53459.0,51034.0,14.0,14.0,1592.0,0.772,73.715,11.122,360.0,464.0,4.9
22401.0,32706.0,6.0,2.0,212.0,0.162,181.468,53.818000000000005,915.0,177.0,11.5
65899.0,94451.0,10.0,10.0,322.0,0.0289999999999999,81.868,533.387,414.0,124.0,-4.6
12846.0,25408.0,8.0,8.0,27.0,0.021,348.69,320.17400000000004,542.0,120.0,16.5
33233.0,51108.0,6.0,11.0,301.0,0.001,180.0,8999.618,755.0,115.0,3.8
43767.0,61037.0,10.0,4.0,241.0,0.031,113.195,236.206,735.0,128.0,4.4
18506.0,28671.0,14.0,14.0,812.0,0.037,26.565,182.527,584.0,291.0,3.9
75622.0,80029.0,6.0,6.0,247.0,0.001,270.0,9104.979,1015.0,140.0,17.9
39053.0,32629.0,14.0,14.0,1243.0,0.253,104.264,42.318000000000005,428.0,708.0,4.1
63861.0,87288.0,5.0,5.0,386.0,0.204,348.231,33.297,479.0,134.0,-0.5
57579.0,93250.0,10.0,10.0,251.0,0.126,97.594,66.704,306.0,107.0,-14.1
45604.0,74912.0,5.0,10.0,399.0,0.047,307.875,143.189,289.0,123.0,-1.3
42639.0,99447.0,10.0,10.0,19.0,0.174,347.619,38.892,128.0,62.0,-55.3
88289.0,85841.0,10.0,10.0,488.0,0.001,90.0,11146.199,1069.0,142.0,16.7
16829.0,30800.0,8.0,8.0,66.0,0.223,237.2,30.495,822.0,220.0,6.9
95387.0,69954.0,6.0,7.0,671.0,0.001,0.0,8594.153,1256.0,125.0,22.7
13401.0,37789.0,9.0,9.0,312.0,0.149,35.909,50.242,511.0,190.0,-3.9
12113.0,28630.0,8.0,8.0,57.0,0.016,359.999,636.544,756.0,171.0,10.7
54390.0,67571.0,10.0,10.0,268.0,0.024,270.0,272.101,816.0,129.0,12.2
74774.0,80760.0,10.0,4.0,303.0,0.035,125.537,189.798,940.0,146.0,16.0
17225.0,33411.0,14.0,14.0,1184.0,0.5579999999999999,197.354,21.245,377.0,376.0,-0.3
15107.0,41644.0,9.0,9.0,154.0,0.095,66.801,71.456,515.0,147.0,-9.8
53226.0,55982.0,14.0,10.0,1664.0,0.755,131.869,11.581,300.0,436.0,2.2
32961.0,53050.0,5.0,9.0,614.0,0.11,299.476,61.793,667.0,162.0,7.4
16697.0,34331.0,5.0,5.0,984.0,0.158,161.565,47.405,357.0,356.0,-0.8
7969.0,30742.0,14.0,14.0,944.0,0.6,303.69,12.473,531.0,310.0,1.0
94873.0,58288.0,8.0,8.0,1717.0,0.4629999999999999,197.783,17.034000000000002,865.0,222.0,18.0
32882.0,14449.0,8.0,7.0,239.0,0.14,247.249,48.566,839.0,191.0,18.0
32783.0,28703.0,14.0,14.0,502.0,0.178,100.784,38.184,859.0,194.0,15.1
13444.0,43130.0,5.0,5.0,45.0,0.021,281.309,469.761,495.0,126.0,-10.4
10970.0,28246.0,10.0,8.0,384.0,0.1,265.236,67.788,637.0,210.0,6.9
84843.0,56310.0,8.0,2.0,557.0,0.434,161.565,17.238,1222.0,132.0,26.3
83367.0,81995.0,10.0,4.0,334.0,0.119,143.53,57.081,1156.0,141.0,19.6
38014.0,45781.0,10.0,10.0,1073.0,0.462,113.334,17.691,572.0,214.0,7.3
19813.0,42262.0,9.0,9.0,548.0,0.018,333.42900000000003,365.059,517.0,151.0,0.0
52046.0,58353.0,10.0,5.0,1277.0,0.171,129.093,43.63,410.0,353.0,2.8
66159.0,43928.0,6.0,6.0,1131.0,0.001,270.0,9846.916,390.0,342.0,11.3
25901.0,40495.0,6.0,6.0,755.0,0.179,234.462,65.98899999999999,628.0,137.0,8.0
33828.0,69254.0,8.0,5.0,43.0,0.156,280.712,67.024,244.0,74.0,-12.5
32040.0,46360.0,10.0,6.0,235.0,0.016,90.0,524.9540000000001,977.0,96.0,16.2
88398.0,83606.0,10.0,4.0,524.0,0.1169999999999999,312.137,83.035,1088.0,143.0,17.6
86181.0,67628.0,6.0,2.0,765.0,0.084,32.905,99.703,1051.0,150.0,19.4
10625.0,30429.0,9.0,9.0,360.0,0.176,261.869,38.48,721.0,157.0,8.5
71324.0,89725.0,10.0,10.0,393.0,0.059,50.71,114.872,606.0,147.0,5.2
17022.0,42590.0,9.0,9.0,128.0,0.171,309.093,39.595,521.0,143.0,-11.1
27238.0,7126.0,8.0,8.0,153.0,0.133,86.42299999999999,50.918,660.0,219.0,14.4
80988.0,49915.0,14.0,14.0,1882.0,0.648,347.391,13.479,245.0,609.0,7.7
38604.0,40562.0,8.0,5.0,1082.0,0.153,315.0,44.4,732.0,180.0,15.9
66228.0,95836.0,10.0,10.0,337.0,0.001,180.0,8188.688,398.0,133.0,-5.6
49372.0,52821.0,14.0,14.0,1371.0,0.285,120.677,32.491,437.0,257.0,7.6
24056.0,16858.0,6.0,11.0,37.0,0.0579999999999999,8.129,115.442,978.0,153.0,18.7
37427.0,49374.0,5.0,5.0,532.0,0.2,177.614,43.703,707.0,174.0,8.2
34573.0,61167.0,5.0,5.0,63.0,0.128,299.05400000000003,52.856,478.0,93.0,-0.8
45860.0,88210.0,10.0,10.0,103.0,0.024,120.963,391.451,219.0,70.0,-30.2
23437.0,5710.0,8.0,8.0,7.0,0.008,0.0,948.696,735.0,166.0,20.7
34426.0,11201.0,8.0,8.0,102.0,0.0579999999999999,45.0,220.424,784.0,404.0,11.7
13762.0,33869.0,14.0,14.0,597.0,0.093,259.695,73.01,453.0,263.0,-0.1
50321.0,78667.0,10.0,10.0,734.0,0.119,167.905,57.011,261.0,171.0,-5.8
50597.0,74219.0,8.0,6.0,330.0,0.047,285.255,172.366,482.0,128.0,6.5
15515.0,38887.0,9.0,9.0,372.0,0.063,156.80100000000002,155.155,518.0,155.0,-5.2
51352.0,97576.0,10.0,10.0,26.0,0.016,89.999,408.148,207.0,74.0,-30.6
50288.0,68508.0,10.0,10.0,198.0,0.025,90.001,272.094,626.0,124.0,8.2
40421.0,52348.0,5.0,5.0,599.0,0.05,24.443,170.701,671.0,197.0,8.0
27918.0,33622.0,10.0,10.0,850.0,0.3389999999999999,232.989,22.099,882.0,185.0,10.3
60065.0,39045.0,8.0,8.0,1455.0,0.349,203.198,32.98,253.0,1154.0,3.9
53697.0,90060.0,5.0,5.0,21.0,0.063,293.198,107.184,375.0,83.0,-13.2
37354.0,60298.0,5.0,5.0,266.0,0.089,158.19799999999998,93.722,505.0,111.0,-0.4
67361.0,66037.0,6.0,6.0,215.0,0.0289999999999999,278.13,268.16900000000004,1171.0,143.0,19.1
66708.0,61357.0,11.0,11.0,208.0,0.061,28.302,110.589,1234.0,142.0,17.9
42343.0,86825.0,14.0,14.0,193.0,0.104,263.157,64.83800000000001,141.0,77.0,-36.9
34247.0,39305.0,5.0,4.0,538.0,0.233,180.0,32.123000000000005,953.0,109.0,16.3
7069.0,39942.0,10.0,10.0,11.0,0.026,161.567,466.306,209.0,118.0,-9.3
35059.0,5952.0,6.0,6.0,47.0,0.151,148.495,44.901,798.0,254.0,17.8
56430.0,52354.0,6.0,6.0,1376.0,0.021,78.691,320.168,468.0,331.0,6.1
67720.0,73202.0,6.0,10.0,200.0,0.078,57.992,86.537,1006.0,139.0,17.5
16348.0,46362.0,14.0,14.0,36.0,0.016,0.0,449.766,277.0,138.0,-10.4
31724.0,92578.0,14.0,14.0,258.0,0.188,315.0,36.075,105.0,63.0,-75.1
74408.0,72896.0,6.0,2.0,259.0,0.001,0.0,8411.832,1016.0,150.0,18.6
61131.0,59043.0,10.0,10.0,838.0,0.089,166.607,109.992,549.0,317.0,6.7
41189.0,83584.0,14.0,14.0,257.0,0.135,227.49,50.159,133.0,111.0,-25.1
60306.0,55973.0,14.0,14.0,1642.0,0.6759999999999999,191.725,10.053,294.0,446.0,4.6
26455.0,21324.0,7.0,7.0,202.0,0.026,18.435,258.136,981.0,177.0,17.4
21940.0,46063.0,8.0,5.0,591.0,0.379,123.34,27.743,451.0,189.0,0.0
21561.0,40199.0,14.0,14.0,1513.0,0.73,122.421,11.514,212.0,376.0,-2.9
71225.0,78598.0,13.0,13.0,157.0,0.012,71.565,621.925,953.0,137.0,17.8
18020.0,33687.0,8.0,8.0,1262.0,0.308,286.476,34.165,239.0,468.0,-1.9
37188.0,69524.0,10.0,5.0,298.0,0.308,291.37,22.033,213.0,101.0,-11.2
49835.0,55409.0,14.0,14.0,1253.0,0.013,288.448,1302.838,226.0,507.0,1.4
85741.0,62810.0,8.0,2.0,791.0,0.105,251.564,77.686,1141.0,142.0,22.8
89478.0,83758.0,10.0,10.0,490.0,0.103,345.963,65.993,1122.0,136.0,18.3
50672.0,35103.0,14.0,14.0,1791.0,0.419,186.842,28.419,165.0,1105.0,2.3
67924.0,91759.0,10.0,10.0,324.0,0.012,18.431,523.266,508.0,133.0,0.7
36685.0,46573.0,14.0,14.0,1128.0,0.599,157.533,12.499,647.0,179.0,11.8
25291.0,77943.0,10.0,10.0,101.0,0.06,236.30900000000003,113.198,121.0,80.0,-43.2
28314.0,48210.0,8.0,8.0,670.0,0.054,355.599,125.213,558.0,128.0,7.9
33232.0,90589.0,14.0,14.0,360.0,0.231,7.252999999999999,29.445,95.0,72.0,-68.4
82757.0,80843.0,10.0,10.0,257.0,0.083,359.999,81.62899999999999,1196.0,136.0,20.7
35733.0,66977.0,5.0,5.0,218.0,0.071,79.992,119.483,306.0,71.0,-8.0
45791.0,54270.0,6.0,6.0,1167.0,0.488,297.439,16.77,500.0,236.0,7.6
49369.0,75532.0,8.0,8.0,449.0,0.083,275.71,109.855,430.0,129.0,4.4
30403.0,82678.0,14.0,14.0,15.0,0.005,45.0,1272.108,150.0,82.0,-32.9
45650.0,50736.0,14.0,14.0,1147.0,0.975,257.922,7.681,381.0,383.0,4.6
30145.0,9795.0,9.0,8.0,488.0,0.192,287.65,42.562,740.0,333.0,12.4
35798.0,86379.0,14.0,14.0,263.0,0.288,84.20700000000001,31.507,117.0,81.0,-43.7
42072.0,76625.0,14.0,14.0,615.0,0.03,33.69,249.46,161.0,138.0,-11.2
53628.0,58834.0,14.0,14.0,1717.0,0.16,68.749,42.265,433.0,376.0,3.3
27481.0,47440.0,10.0,10.0,642.0,0.1669999999999999,214.874,44.724,632.0,105.0,11.7
72278.0,71783.0,10.0,10.0,176.0,0.0409999999999999,135.0,164.921,1064.0,141.0,19.2
55431.0,88006.0,10.0,10.0,386.0,0.159,42.878,47.1,286.0,122.0,-13.7
24006.0,32295.0,11.0,11.0,242.0,0.06,195.946,180.681,878.0,206.0,12.3
85491.0,84798.0,10.0,14.0,468.0,0.031,23.204,214.538,1043.0,149.0,16.5
27103.0,84627.0,10.0,10.0,202.0,0.016,0.001,449.768,109.0,86.0,-49.7
78493.0,53548.0,14.0,14.0,1948.0,0.203,298.141,53.79,231.0,694.0,6.1
99943.0,65061.0,7.0,1.0,907.0,0.017,134.995,494.949,1208.0,126.0,21.1
51759.0,97915.0,10.0,8.0,42.0,0.067,172.87400000000002,101.247,205.0,76.0,-29.7
52810.0,54760.0,8.0,6.0,1418.0,0.249,141.78799999999998,35.1,458.0,288.0,5.2
14328.0,39368.0,5.0,5.0,211.0,0.076,292.38,103.141,526.0,142.0,-7.7
35477.0,85187.0,14.0,14.0,137.0,0.042,258.69,160.086,110.0,92.0,-39.9
57333.0,56005.0,14.0,14.0,1995.0,0.546,176.94099999999997,12.444,272.0,492.0,3.2
43883.0,70314.0,5.0,8.0,358.0,0.095,124.38,78.14,294.0,122.0,-2.8
25161.0,33165.0,11.0,6.0,182.0,0.124,13.567,54.734,997.0,143.0,16.3
24673.0,15907.0,6.0,6.0,157.0,0.156,214.114,50.643,934.0,177.0,15.6
41343.0,84384.0,14.0,14.0,318.0,0.087,182.726,77.653,120.0,102.0,-29.8
12699.0,41886.0,10.0,10.0,40.0,0.093,259.695,80.45,517.0,121.0,-9.5
8430.0,40360.0,10.0,10.0,24.0,0.024,59.036,279.986,368.0,112.0,-10.1
35763.0,96291.0,14.0,14.0,58.0,0.001,0.0,8188.688,128.0,59.0,-66.9
17421.0,35469.0,10.0,10.0,1059.0,0.961,167.22799999999998,9.821,214.0,403.0,-2.6
19142.0,13281.0,10.0,10.0,430.0,0.433,149.981,15.706,663.0,266.0,12.4
22717.0,14264.0,7.0,8.0,26.0,0.052,161.565,129.066,858.0,203.0,17.0
34798.0,53278.0,5.0,10.0,777.0,0.087,244.654,77.653,474.0,234.0,4.9
46364.0,45100.0,10.0,10.0,1689.0,0.442,138.05200000000002,16.936,469.0,348.0,6.7
78650.0,46725.0,6.0,6.0,1243.0,0.013,108.437,902.986,495.0,413.0,11.5
73533.0,93239.0,10.0,10.0,386.0,0.013,18.435,716.7260000000001,560.0,155.0,3.2
66125.0,90106.0,10.0,10.0,362.0,0.013,18.436,722.329,487.0,135.0,-0.2
62482.0,97282.0,9.0,11.0,170.0,0.018,333.434,365.082,344.0,105.0,-11.1
50931.0,69993.0,10.0,8.0,556.0,0.088,278.13,76.96,508.0,131.0,5.3
32681.0,52978.0,5.0,9.0,478.0,0.19,336.801,44.181,691.0,155.0,7.5
62743.0,92713.0,8.0,8.0,361.0,0.039,71.564,172.09799999999998,383.0,122.0,-6.6
22041.0,81496.0,5.0,10.0,119.0,0.092,18.434,73.752,103.0,78.0,-61.2
35474.0,68909.0,8.0,8.0,218.0,0.146,4.899,46.474,242.0,82.0,-11.6
9315.0,21440.0,6.0,4.0,8.0,0.024,210.96,280.04900000000004,483.0,111.0,19.3
33501.0,41691.0,11.0,6.0,275.0,0.1159999999999999,4.085,58.158,1083.0,117.0,16.9
32554.0,81974.0,14.0,14.0,88.0,0.071,249.443,95.539,157.0,89.0,-27.3
31985.0,45873.0,6.0,6.0,329.0,0.107,305.53700000000003,79.92399999999999,943.0,105.0,15.9
83341.0,58392.0,14.0,10.0,716.0,0.013,18.43,516.29,1130.0,134.0,23.6
44075.0,63158.0,5.0,5.0,253.0,0.1369999999999999,268.264,49.449,652.0,121.0,3.8
78247.0,70628.0,11.0,11.0,890.0,0.005,225.01,2508.533,783.0,188.0,12.8
37535.0,89169.0,14.0,10.0,243.0,0.013,71.563,747.387,115.0,74.0,-53.7
67730.0,86639.0,10.0,10.0,405.0,0.067,82.874,101.247,623.0,135.0,5.7
62949.0,45451.0,10.0,10.0,1349.0,0.5539999999999999,226.827,14.257,421.0,325.0,11.2
21582.0,40559.0,14.0,14.0,1681.0,0.772,93.402,8.809,302.0,203.0,-2.0
48004.0,54902.0,14.0,14.0,1789.0,0.141,139.763,47.934,299.0,325.0,3.6
18820.0,15304.0,10.0,8.0,82.0,0.095,344.744,71.593,635.0,201.0,16.3
40628.0,57162.0,10.0,11.0,120.0,0.001,180.0,9893.436,781.0,154.0,7.9
50656.0,89616.0,14.0,10.0,98.0,0.092,275.194,73.903,314.0,76.0,-20.1
28418.0,81719.0,14.0,14.0,105.0,0.171,247.166,39.595,121.0,92.0,-37.5
84975.0,76821.0,8.0,7.0,320.0,0.054,175.601,125.212,1248.0,128.0,21.5
60797.0,91125.0,10.0,10.0,352.0,0.001,0.0,8594.153,371.0,119.0,-7.6
55623.0,72448.0,13.0,13.0,231.0,0.001,351.869,8881.835,772.0,128.0,13.8
31690.0,48811.0,10.0,10.0,861.0,0.061,61.698,110.57,587.0,163.0,7.1
71508.0,88330.0,10.0,10.0,400.0,0.0289999999999999,188.133,401.914,648.0,148.0,6.7
40111.0,72309.0,14.0,14.0,431.0,0.07,315.0,96.2,172.0,122.0,-11.1
24140.0,32231.0,6.0,2.0,386.0,0.047,285.255,143.186,911.0,191.0,13.5
49727.0,58463.0,5.0,8.0,828.0,0.304,239.574,30.222,387.0,379.0,1.7
10647.0,30114.0,6.0,6.0,279.0,0.13,99.163,85.1,607.0,219.0,3.4
55457.0,39358.0,10.0,10.0,1519.0,0.1169999999999999,278.13,63.601000000000006,559.0,154.0,21.9
51923.0,96003.0,10.0,10.0,124.0,0.1939999999999999,300.963,43.278,217.0,87.0,-26.9
57564.0,48683.0,8.0,8.0,931.0,0.335,209.74400000000003,20.249,765.0,125.0,20.2
5241.0,29864.0,5.0,5.0,155.0,0.011,315.001,1412.36,294.0,164.0,0.9
51644.0,83541.0,14.0,14.0,495.0,0.034,75.96300000000001,197.978,229.0,124.0,-12.8
47090.0,52065.0,14.0,14.0,1457.0,0.216,62.447,42.959,345.0,414.0,3.9
57677.0,81300.0,10.0,10.0,409.0,0.198,247.75,34.341,395.0,140.0,-3.0
63904.0,77320.0,10.0,10.0,308.0,0.166,359.999,53.291,821.0,138.0,11.2
57305.0,90932.0,10.0,10.0,340.0,0.109,188.746,142.732,305.0,115.0,-13.9
64615.0,84853.0,10.0,10.0,406.0,0.143,100.008,58.475,510.0,142.0,1.5
52306.0,57091.0,10.0,10.0,1024.0,0.302,245.556,31.897,489.0,302.0,4.4
76667.0,69258.0,11.0,6.0,352.0,0.001,90.0,9104.979,1126.0,142.0,19.8
76811.0,54829.0,8.0,8.0,1031.0,0.445,245.112,20.649,835.0,206.0,15.9
64538.0,86676.0,5.0,5.0,400.0,0.026,341.564,258.136,469.0,140.0,-0.5
33580.0,54018.0,5.0,5.0,813.0,0.2,182.385,54.43600000000001,499.0,180.0,6.4
22701.0,80214.0,14.0,10.0,193.0,0.103,284.036,76.65100000000001,105.0,78.0,-56.7
11818.0,31401.0,9.0,9.0,544.0,0.474,161.565,15.800999999999998,589.0,183.0,3.5
63732.0,58203.0,14.0,14.0,733.0,0.514,111.37,13.22,602.0,293.0,8.9
26466.0,84384.0,14.0,10.0,233.0,0.096,352.56800000000004,93.12,104.0,90.0,-50.9
75258.0,78198.0,8.0,6.0,172.0,0.05,114.447,280.403,1051.0,136.0,19.9
22274.0,9179.0,8.0,8.0,52.0,0.024,30.963,279.985,754.0,207.0,17.0
56306.0,78761.0,10.0,10.0,456.0,0.076,229.399,88.54899999999999,456.0,151.0,-0.1
51361.0,87032.0,10.0,10.0,358.0,0.238,306.469,33.15,226.0,103.0,-20.4
43812.0,93033.0,5.0,5.0,74.0,0.113,293.749,59.773,211.0,69.0,-39.1
57425.0,84368.0,10.0,10.0,517.0,0.017,44.996,502.534,287.0,144.0,-9.7
59183.0,56897.0,14.0,14.0,1752.0,1.218,272.744,5.584,346.0,409.0,4.7
20679.0,17048.0,6.0,2.0,360.0,0.211,147.875,35.43,558.0,304.0,9.7
39948.0,48118.0,5.0,5.0,564.0,0.075,90.0,90.698,710.0,188.0,4.3
59460.0,65122.0,10.0,4.0,417.0,0.163,172.69400000000002,41.521,868.0,147.0,11.3
54923.0,96796.0,8.0,8.0,175.0,0.055,102.994,122.366,231.0,91.0,-23.4
24957.0,27986.0,6.0,6.0,381.0,0.601,306.552,12.457,974.0,191.0,15.2
41763.0,57185.0,5.0,5.0,136.0,0.001,180.0,8188.688,792.0,147.0,8.4
53827.0,89176.0,10.0,10.0,426.0,0.15,75.579,45.175,260.0,108.0,-18.4
24649.0,26655.0,6.0,6.0,40.0,0.001,180.0,8881.835,1101.0,139.0,20.1
41826.0,81750.0,14.0,14.0,28.0,0.024,149.036,308.521,200.0,102.0,-15.4
39140.0,92252.0,14.0,14.0,95.0,0.001,225.0,11908.339,161.0,60.0,-54.8
29984.0,53628.0,5.0,9.0,240.0,0.138,122.735,56.967,438.0,115.0,5.3
82078.0,57911.0,10.0,10.0,745.0,0.2,267.61400000000003,33.982,1043.0,152.0,21.0
60438.0,92538.0,10.0,10.0,295.0,0.071,125.537,94.891,349.0,115.0,-9.4
48913.0,94532.0,8.0,8.0,23.0,0.066,90.0,102.035,253.0,78.0,-27.7
54412.0,46068.0,11.0,11.0,1138.0,0.067,209.745,101.246,708.0,207.0,16.1
41542.0,52668.0,14.0,14.0,297.0,0.312,179.236,27.499,759.0,174.0,8.5
20934.0,31319.0,11.0,11.0,173.0,0.145,156.37,64.367,939.0,170.0,12.5
68699.0,53596.0,10.0,1.0,767.0,0.12,178.025,72.35600000000001,846.0,252.0,14.6
25496.0,45845.0,11.0,11.0,843.0,0.321,10.437,21.125,397.0,266.0,-0.9
58518.0,88440.0,10.0,10.0,405.0,0.063,258.69,163.815,302.0,129.0,-11.4
37740.0,69245.0,8.0,8.0,302.0,0.429,0.556,15.849,224.0,102.0,-10.1
10128.0,38717.0,9.0,9.0,93.0,0.114,10.491,59.456,517.0,130.0,-9.4
61958.0,91365.0,10.0,10.0,358.0,0.083,270.002,81.64,397.0,120.0,-6.1
74999.0,56389.0,7.0,1.0,412.0,0.035,234.459,330.522,1196.0,152.0,18.8
56767.0,97233.0,10.0,10.0,189.0,0.0409999999999999,225.0,164.928,246.0,97.0,-20.1
67070.0,44898.0,11.0,11.0,1297.0,0.078,302.005,86.53200000000001,435.0,313.0,12.3
53083.0,56625.0,14.0,14.0,1513.0,0.301,186.34,43.734,294.0,428.0,2.1
51728.0,81237.0,8.0,8.0,498.0,0.1,65.556,88.20700000000001,275.0,150.0,-7.3
18516.0,5967.0,13.0,13.0,13.0,0.035,314.999,192.401,583.0,199.0,17.7
32250.0,58744.0,6.0,5.0,5.0,0.0819999999999999,203.962,177.648,488.0,92.0,-1.3
32877.0,94914.0,14.0,14.0,141.0,0.021,191.31,551.052,110.0,58.0,-79.2
28193.0,46187.0,5.0,5.0,788.0,0.095,164.745,71.593,675.0,91.0,18.9
66470.0,72079.0,10.0,6.0,256.0,0.11,119.478,76.419,1012.0,139.0,17.5
81156.0,63173.0,11.0,11.0,676.0,0.037,173.645,276.867,1049.0,150.0,19.5
39165.0,52345.0,14.0,14.0,544.0,0.001,90.0,18084.08,640.0,204.0,8.1
72176.0,50250.0,6.0,2.0,952.0,0.44,251.221,17.031,768.0,258.0,15.1
29915.0,11986.0,7.0,7.0,149.0,0.154,355.36400000000003,48.46,902.0,194.0,16.8
54787.0,85425.0,8.0,10.0,457.0,0.176,226.909,44.67,259.0,128.0,-13.4
21046.0,11864.0,8.0,8.0,10.0,0.065,325.305,113.778,818.0,204.0,18.0
21251.0,79637.0,14.0,14.0,86.0,0.129,255.068,52.581,115.0,69.0,-59.3
26158.0,51609.0,5.0,5.0,451.0,0.291,260.942,23.365,229.0,132.0,-3.5
26682.0,77351.0,5.0,8.0,63.0,0.001,0.0,8594.153,126.0,81.0,-38.2
30114.0,51298.0,8.0,8.0,311.0,0.05,189.462,134.196,789.0,106.0,9.5
14165.0,34827.0,14.0,14.0,787.0,0.405,109.179,16.76,491.0,260.0,1.0
12531.0,30729.0,6.0,6.0,386.0,0.353,317.862,21.174,580.0,246.0,3.1
38009.0,50012.0,11.0,8.0,348.0,0.001,0.0,13130.33,708.0,162.0,9.1
39386.0,34172.0,10.0,8.0,1788.0,0.447,225.0,15.189,372.0,669.0,4.0
58690.0,82666.0,10.0,10.0,431.0,0.054,265.601,125.212,385.0,140.0,-3.7
51244.0,68709.0,6.0,10.0,424.0,0.026,108.434,258.132,590.0,129.0,7.0
82904.0,62612.0,11.0,11.0,695.0,0.071,324.462,94.891,1119.0,142.0,21.3
91478.0,62052.0,8.0,8.0,641.0,0.005,44.993,1428.93,1257.0,156.0,22.5
62278.0,58557.0,14.0,14.0,1813.0,0.53,226.273,18.562,438.0,358.0,6.2
30012.0,40054.0,6.0,6.0,115.0,0.1889999999999999,320.355,35.917,1173.0,90.0,18.4
55835.0,80229.0,11.0,11.0,433.0,0.201,38.29,40.592,423.0,143.0,-1.4
71826.0,76581.0,6.0,6.0,149.0,0.001,270.0,8411.832,1000.0,140.0,19.8
84674.0,74970.0,12.0,12.0,769.0,0.035,314.992,223.544,914.0,169.0,15.4
49192.0,51743.0,8.0,8.0,1279.0,0.815,274.982,10.726,404.0,310.0,6.3
86088.0,80182.0,10.0,10.0,462.0,0.221,163.61,30.71,1102.0,146.0,18.5
75198.0,70506.0,6.0,6.0,302.0,0.011,135.002,713.8760000000001,1103.0,144.0,19.3
23515.0,14001.0,6.0,6.0,31.0,0.001,90.0,6802.394,866.0,195.0,17.9
26915.0,15771.0,6.0,6.0,273.0,0.158,240.068,55.979,913.0,174.0,15.1
51048.0,38791.0,5.0,5.0,1076.0,0.062,266.184,108.597,555.0,124.0,19.4
35365.0,58866.0,5.0,5.0,180.0,0.114,123.111,59.45399999999999,625.0,129.0,2.3
41563.0,94731.0,14.0,14.0,190.0,0.177,330.422,38.374,157.0,75.0,-47.3
19353.0,11517.0,8.0,6.0,102.0,0.2239999999999999,221.987,30.337,809.0,202.0,16.9
40520.0,44232.0,8.0,9.0,1130.0,0.298,239.858,28.159,475.0,232.0,4.6
50143.0,93683.0,10.0,10.0,89.0,0.0819999999999999,66.03699999999999,115.876,259.0,84.0,-25.2
15595.0,32215.0,11.0,8.0,780.0,0.341,315.987,25.142,597.0,367.0,2.5
52659.0,78829.0,10.0,8.0,468.0,0.072,210.963,93.328,388.0,152.0,-1.3
66315.0,64994.0,11.0,4.0,183.0,0.024,180.00099999999998,444.473,1200.0,148.0,18.2
23325.0,44107.0,14.0,14.0,1741.0,0.7809999999999999,282.628,8.705,176.0,367.0,-3.4
18368.0,44498.0,9.0,9.0,221.0,0.1369999999999999,340.463,49.631,509.0,135.0,-5.7
48589.0,55706.0,14.0,4.0,1376.0,0.589,53.049,13.41,286.0,351.0,2.4
20467.0,33426.0,14.0,14.0,846.0,0.879,37.684,9.774,657.0,228.0,4.7
22296.0,43453.0,14.0,14.0,1288.0,0.589,278.13,11.544,413.0,182.0,-0.9
